NERs,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01
⁦@LiberalAus⁩,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47814609403093e-05,,,,,,,
#Ahmedabad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#American,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#AnzacDay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948821356e-05,,,,,,
#AnzacDay Dawn Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011870845204178541,,,,,,
#Aspen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013707271348281717,,,,,,
#AusUnions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013707271348281717,,,,,,
#BehavioralScience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140861e-05,,,,,,
#Bonaira Kiama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140861e-05,,,,,,
#GriffithUniversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958101766475088e-05,,,,,,
#HomeFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958101766475088e-05,,,,,,
#IIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011422726123568098,,,,,,
#Morrison club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958101766475088e-05,,,,,,
#Nursing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001647408989764271,,,,,,
#Scomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001616063458108748,,,,,,
#Stimulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001616063458108748,,,,,,
#TrumpIsALaughingStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.595089943797199e-05,,,,,,
"#administration 
Country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140854e-05,,,,,,
"#auspol
Victorian Government",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040417730943454063,,,,,,
#coronavirusau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004340635926955877,,,,,,
9 News Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004340635926955877,,,,,,
@Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4268178370704476e-05,,,,,,
@ICRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0221692617362285e-05,,,,,,
@INCIndia Modi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.759581478150227e-05,,,,,,
@LightTheFusePod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898854477e-05,,,,,,
@despinita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
@netballvic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010280453511211284,,,,,,
@realDonaldTrump Greetings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010280453511211284,,,,,,
@republic TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010896586236321034,,,,,,
A- League TBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011422726123568097,,,,,,
A/NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1422726123568683e-05,,,,,,
ABC Radio National,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1185224744106896e-05,,,,,,
AFL #cricket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4268178370704415e-05,,,,,,
AMCAhmedabad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0221692617362173e-05,,,,,,
ANZACs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1422726123568532e-05,,,,,,
APK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898854479e-05,,,,,,
ASU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898854474e-05,,,,,,
AUS MOOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140853e-05,,,,,,
Aabum Gates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140853e-05,,,,,,
Addams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1121814044845144e-05,,,,,,
Adherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.595089943797198e-05,,,,,,
AfDB_Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.595089943797198e-05,,,,,,
Africa_Univ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140852e-05,,,,,,
Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2845452247136115e-05,,,,,,
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2845452247136115e-05,,,,,,
Aliyussufiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9569484013928445e-05,,,,,,
Allen Ebrahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0221692617362095e-05,,,,,,
Allen Lew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1422726123568329e-05,,,,,,
Ames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003028638414900557,,,,,,
Amy Mc Grath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002969908792127704,,,,,,
Anglicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002693439096847912,,,,,,
Anzac Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0443385234724055e-05,,,,,,
Ari David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0443385234724055e-05,,,,,,
ArtsHub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284545224713636e-05,,,,,,
ArtsHub Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045690904494272383,,,,,,
Athena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004663159184126697,,,,,,
Augusta University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045601720190866174,,,,,,
AusBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.568573720182759e-05,,,,,,
Aussie Aussie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2845452247136593e-05,,,,,,
Aussie Aussie Aussie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001498076486704726,,,,,,
AustCham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018133015570417216,,,,,,
Australia Super Netball League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011870845204178529,,,,,,
Australian Critical Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013707271348281706,,,,,,
BCCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018133015570417218,,,,,,
BIG PEDOFILE TRYING TO BUY KIDDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018133015570417218,,,,,,
Bal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140859e-05,,,,,,
Baldings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140853e-05,,,,,,
Barbie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140853e-05,,,,,,
Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140853e-05,,,,,,
BeauWillimon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785208612e-05,,,,,,
Bechara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0221692617362193e-05,,,,,,
Bechari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1422726123568632e-05,,,,,,
Ben Wilmot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1422726123568632e-05,,,,,,
Berset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010280453511211286,,,,,,
Bhagwan Parshuram Jayanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001028045351121128,,,,,,
Bill Gammage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898854469e-05,,,,,,
Bilsonaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898854474e-05,,,,,,
BlackmoreKari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284545224713624e-05,,,,,,
BoE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948821348e-05,,,,,,
Bob Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140837e-05,,,,,,
Brauer College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140837e-05,,,,,,
Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140844e-05,,,,,,
"Brisbane, QLD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002741454269656342,,,,,,
COVID CURES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002862526961882808,,,,,,
COVID-19 Help App,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026934390968479116,,,,,,
COVID-19 WE HAVE TO REINVENT BUSINESS &amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019916203532950165,,,,,,
Calvary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013707271348281704,,,,,,
Campbell Newman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Cofveve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674140848e-05,,,,,,
CollingwoodFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948821359e-05,,,,,,
"Commonwealth Bank
BSB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284545224713662e-05,,,,,,
Coronavirus Australia App,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005916972132008272,,,,,,
Courtney Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0059055825471634425,,,,,,
Covid 19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0059055825471634425,,,,,,
Covid Fti Mvz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284545224694604e-05,,,,,,
Covid-19 for FAMSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284545224694634e-05,,,,,,
CraigTiley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816057e-05,,,,,,
Cricket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816057e-05,,,,,,
DAAHH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134447e-05,,,,,,
DAVID DAVIS:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004494229460114076,,,,,,
DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047110956393599306,,,,,,
DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005174835335147634,,,,,,
Dau Covid Boris Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003804230854454315,,,,,,
DavidDavisMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003604155196296888,,,,,,
Deptt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003604155196296888,,,,,,
Dimmi Wimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.686692639040018e-05,,,,,,
Dodson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002964157789951281,,,,,,
Dompet Dhuafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002880886786598438,,,,,,
Donald Trump Jnr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002837254333596711,,,,,,
Donald Trump Trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010175847589942933,,,,,,
Downing Street Coronavirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.595089943792673e-05,,,,,,
DrEricDing Australia's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134497e-05,,,,,,
Duke Divinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Dulwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
DunLab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134496e-05,,,,,,
Eagle Boys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958101766470723e-05,,,,,,
Elisabeth Hasselbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958101766470723e-05,,,,,,
Elitea Kademy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958101766470723e-05,,,,,,
Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785203816e-05,,,,,,
Energies&amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785203816e-05,,,,,,
European Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4268178370578125e-05,,,,,,
FAKE NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134494e-05,,,,,,
FCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134494e-05,,,,,,
FIGJAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134494e-05,,,,,,
FLORIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284545224694675e-05,,,,,,
FOLLOW THE YELLOW BRICK ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816071e-05,,,,,,
Fantastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849686e-05,,,,,,
Fantasyland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849686e-05,,,,,,
Feintglow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849686e-05,,,,,,
Flame Angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849686e-05,,,,,,
Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849686e-05,,,,,,
Fyip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849686e-05,,,,,,
GLADIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849686e-05,,,,,,
GWG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
GaryRayBetz #Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134455e-05,,,,,,
Geha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134455e-05,,,,,,
Gerrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134455e-05,,,,,,
Gianna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134455e-05,,,,,,
Golf club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785203812e-05,,,,,,
Gov Cuomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0221692617219113e-05,,,,,,
Govt Gtee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.759581478145772e-05,,,,,,
Graham Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010175847589942929,,,,,,
Great Grandpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010965817078621419,,,,,,
Great Ormond Street Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635673513749e-06,,,,,,
Gunnerj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010639703750984174,,,,,,
HCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.921434300451932e-05,,,,,,
HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00012088677046941155,,,,,,
Hahahahaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00012088677046941155,,,,,,
Harvard _Tox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849616e-05,,,,,,
Health Protection Principal Committee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Hello World Manning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Henry Danger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Heroic_Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134454e-05,,,,,,
Hom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134488e-05,,,,,,
Home Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134488e-05,,,,,,
HomeFront #Covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816067e-05,,,,,,
Htl3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816067e-05,,,,,,
Huff Post Pol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816067e-05,,,,,,
Hughsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134489e-05,,,,,,
Huwawei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134489e-05,,,,,,
ICRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2845452246946478e-05,,,,,,
IDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816065e-05,,,,,,
IPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849716e-05,,,,,,
Idealaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.759581478145768e-05,,,,,,
Ieva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1422726123190094e-05,,,,,,
Iftar Stay Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1422726123190094e-05,,,,,,
Indian Immunologicals Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2845452246947352e-05,,,,,,
Inosuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010469101420795909,,,,,,
Insane Trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011422726123564266,,,,,,
Islamic Brotherhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134451e-05,,,,,,
ItsBouquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134451e-05,,,,,,
Ivernectin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134483e-05,,,,,,
J-Grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816061e-05,,,,,,
"JKSteinberger  
Economist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816061e-05,,,,,,
James Tuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.759581478145765e-05,,,,,,
Jenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010280453511207024,,,,,,
Jeri Ryan Trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010280453511207058,,,,,,
Jerry Seinfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785203804e-05,,,,,,
John Blaxland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785203804e-05,,,,,,
John Hattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001813301557041477,,,,,,
Joseph Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001813301557041477,,,,,,
Josh Bratwurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001813301557041477,,,,,,
Jsz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001813301557041477,,,,,,
KKHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001813301557041477,,,,,,
Karnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002987430529942374,,,,,,
Kate Meyrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003610376620547253,,,,,,
Kavin Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003610376620547253,,,,,,
Keith Gascoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.815942846218953e-05,,,,,,
Khy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.112181404474045e-05,,,,,,
KimJongUn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.112181404474045e-05,,,,,,
Kiteje Mosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2845452246947433e-05,,,,,,
KooriMailnews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816087e-05,,,,,,
Kris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849697e-05,,,,,,
Kristin Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134473e-05,,,,,,
Kwale County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816084e-05,,,,,,
Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816084e-05,,,,,,
LTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849736e-05,,,,,,
Laachar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.759581478145788e-05,,,,,,
Lachaar Sarkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.022169261721981e-05,,,,,,
Land Down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785203827e-05,,,,,,
Legislature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816083e-05,,,,,,
Libs In America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13818089884969e-05,,,,,,
Lorna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.23704494881608e-05,,,,,,
Lothbrooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134502e-05,,,,,,
Lyn Angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134502e-05,,,,,,
MEASLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134502e-05,,,,,,
MIAMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.23704494881608e-05,,,,,,
MICHAEL KEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.23704494881608e-05,,,,,,
MONEY AREA TO NEW YORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010175847589942941,,,,,,
Manchester University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010965817078621387,,,,,,
Mandis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.595089943792677e-05,,,,,,
Manicaland province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134497e-05,,,,,,
Manish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.426817837057847e-05,,,,,,
Mann Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.426817837057847e-05,,,,,,
Marge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.426817837057847e-05,,,,,,
Mark Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Marriage Celebrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Mc Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134497e-05,,,,,,
Me Danny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134451e-05,,,,,,
Medi Joshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Meghan Mc Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134447e-05,,,,,,
Melb Immigration Transit Accom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0443385234651745e-05,,,,,,
Melbchief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816036e-05,,,,,,
Michael Hudson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0443385234651075e-05,,,,,,
Michael Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284545224694215e-05,,,,,,
Mick Cusack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849586e-05,,,,,,
Mick Jagger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849586e-05,,,,,,
Miniroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017842868600911164,,,,,,
Mitch Benn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958101766470722e-05,,,,,,
Mitra Ummat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023185601761165856,,,,,,
Monash Uni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001813301557041476,,,,,,
Musalman Bhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022067586143830956,,,,,,
My Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011749089727094877,,,,,,
MyDoncaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011749089727094877,,,,,,
"Myanmar Govt.
Indian Hivt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138180898849663e-05,,,,,,
NDDB_Coop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010469101420795905,,,,,,
Nancy Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.978474200674671e-05,,,,,,
Nannan Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.118522474400205e-05,,,,,,
National War Memorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00015703652131197288,,,,,,
Nejm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011870845204174798,,,,,,
New-Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011870845204174722,,,,,,
Ngl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001370727134827843,,,,,,
Noor Ali Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019916203532947927,,,,,,
Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816034e-05,,,,,,
POSSIBLY COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816034e-05,,,,,,
POWH Randwick @NSWHealth &amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.853635674134408e-05,,,,,,
PRO/EDR&gt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010280453511206998,,,,,,
Paleo Pete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010280453511206998,,,,,,
Palm Beach County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785203776e-05,,,,,,
Parshuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816029e-05,,,,,,
Paul Great Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2845452246945716e-05,,,,,,
Philip Kahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2845452246945716e-05,,,,,,
Pinnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237044948816027e-05,,,,,,
Pizza Hut Turramurra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785203776e-05,,,,,,
Pritti Patel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066507785203776e-05,,,,,,
Private Hospital Mgt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.426817837057753e-05,,,,,,
Prof Mol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036103766205472515,,,,,,
Psy Faerie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00033750241589963797,,,,,,
Public &amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00033750241589963797,,,,,,
Public Health Officials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032738218585960242,,,,,,
Q'ld Premier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032738218585960242,,,,,,
RAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003221208766846201,,,,,,
RC building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85363567413572e-05,,,,,,
